track_ID,title,duration_ms,key,mode,tempo,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,time_signature
5fBMQdWcTVFS3KpHRLgABz,FALLING OVER,156113,1,0,117.009,0.34,0.962,0.847,0.251,0.00876,8.48E-06,0.125,0.194,4
7f81yDJfRSZTaYf6SgaPJj,Falling Star,311400,7,1,138.027,0.527,0.938,-9.091,0.0383,7.27E-05,0.922,0.272,0.267,4
3zPhgCB2vmKRpjS8mGIAGe,Falling Stars,188996,8,0,127.019,0.546,0.583,-9.165,0.0345,0.0374,0.896,0.204,0.0559,4
5dpGuneyQ13yosW5oFMS6w,Falling Through Time,209455,10,1,219.996,0.454,0.785,-5.905,0.0267,0.165,0.867,0.608,0.0599,4
2N0VgKOx3jYMav7zHbWkfl,Falling Up,445241,5,0,145.006,0.542,0.929,-5.776,0.0398,0.000505,0.855,0.168,0.348,4
3KHblUIVeeHEHbJRcLXMkt,Falling Up - Indra Remix,450207,5,0,145.009,0.658,0.911,-5.832,0.0678,0.0106,0.842,0.104,0.234,4
7LbUv7w2z7rEbNqp1uIL9U,Fallingforyou,240671,1,1,169.65,0.264,0.285,-15.208,0.0385,0.892,0.000471,0.344,0.0776,4
6gHPxqzszrOtA8TtIALHaE,Fallout,398051,1,1,122.987,0.628,0.716,-10.113,0.0276,0.00717,0.751,0.105,0.196,4
1zmc7adwJiJX8t9zHpSBMx,Fallout,205750,11,0,134.918,0.432,0.928,-7.579,0.0496,0.00158,0.955,0.259,0.0969,4
77HL5iIPpyYW19D69TlJAi,Fallout,205750,11,0,134.918,0.432,0.928,-7.579,0.0496,0.00158,0.955,0.259,0.0969,4
0y080AoWs2PLxJZjuhjcEl,Fallout,254347,4,1,152.099,0.484,0.758,-5.01,0.0488,0.0458,0,0.295,0.338,4
5qKG3zHrh3kzzYQEifeGXf,FALLOUT - Eliminate Reimagination,208286,7,0,139.995,0.749,0.417,-3.861,0.0414,0.252,0.0321,0.0954,0.197,4
3oenRMxzZilnYnxRxhvIph,Fallout (ASOT 810),170398,7,1,138.04,0.395,0.608,-11.372,0.0418,0.00106,0.000257,0.611,0.0768,4
4HqeiqdSgBkrFKUExtbMq3,Falls - TroyBoi Remix,238509,6,1,161.002,0.677,0.639,-8.247,0.232,0.036,0.000203,0.277,0.586,4
270JTWwzLP0QA3J0tas6fo,Fallvind,227200,8,0,152.114,0.206,0.822,-7.225,0.0611,0.395,0.926,0.0958,0.136,1
1o0EzsBSHobtC9LjtqtF6e,False Advertisement,275504,11,1,126.965,0.753,0.529,-7.712,0.105,0.00427,7.17E-05,0.273,0.0537,4
2zxzBd3IaQdBu5q0KuF1a6,False Claim,206667,11,0,126,0.859,0.704,-7.335,0.0544,0.000171,0.911,0.173,0.455,4
7kMrGXk4HUyFubpV3GMisg,False Idxls,151536,5,1,199.86,0.54,0.841,-3.561,0.219,0.0848,2.88E-06,0.628,0.374,4
1oyJHS1wSrbyyHWlNA91b3,False Leads,179670,6,1,149.97,0.683,0.594,-8.528,0.271,0.468,0,0.117,0.768,4
38DYfOsG1QROMnoHd9JPUc,False Pretense,149640,0,0,154.95,0.509,0.93,-2.689,0.0474,0.00137,0,0.152,0.783,4
2kn4PwJ9aVQRvG0Eh0tjkq,False Prophets,237427,8,0,180.612,0.729,0.739,-9.5,0.338,0.696,9.37E-06,0.164,0.749,4
58kaiVr0BIkZu0IaNZmQWA,False Start,84000,1,1,140.028,0.883,0.586,-10.227,0.435,0.00744,0.00983,0.0911,0.0959,4
2P1e3xpjDhYFqOFeu8IWzS,Falsetto,271173,0,1,131.006,0.732,0.549,-4.194,0.0312,0.163,6.01E-05,0.122,0.479,4
5C4UXarARSjswTdyL621c2,Falsetto,271173,0,1,131.006,0.732,0.549,-4.194,0.0312,0.163,6.01E-05,0.122,0.479,4
0cnvxtfgOf9R54nmb0PrUz,Fame - Original Mix,244342,5,1,149.984,0.487,0.847,-5.114,0.0403,0.00323,0.113,0.119,0.179,4
401APsQhssrPs5Pm90048p,Family (feat. Dave East),195855,2,1,130.013,0.702,0.591,-6.886,0.26,0.047,0,0.0904,0.287,4
3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,265867,8,0,185.774,0.911,0.551,-3.75,0.0449,0.132,4.12E-05,0.0863,0.969,4
6ELAdBKYOZwqB8ID2FHgQy,Family Affair,265907,8,0,185.796,0.911,0.523,-4.55,0.0457,0.121,3.43E-05,0.0939,0.968,4
39DVaoOyXiXRtQfnuRY2xQ,Family Affair - Radio Edit,244520,8,0,185.812,0.927,0.558,-2.352,0.046,0.154,0.000267,0.0623,0.975,4
02NuJokX5OKcF7ksvkJbnd,Family and Loyalty,274680,6,0,180.335,0.532,0.771,-3.815,0.35,0.165,0,0.112,0.701,4
23Sv4gtCjpTBlP8CbN2O6Y,Family and Loyalty,274667,6,0,180.046,0.72,0.763,-4.145,0.28,0.221,0,0.122,0.702,4
5tHf0v419Ia09AS9sEK6iF,Family and Loyalty,274667,6,0,180.346,0.72,0.768,-3.804,0.285,0.176,0,0.118,0.709,4
5ogCOgTQi7I4L8bduf8yIY,Family Business,263915,10,0,83.775,0.664,0.671,-7.635,0.368,0.773,0,0.101,0.927,4
445YTBOjx9kYThBepGA9au,Family Don't Matter (feat. Millie Go Lightly),295267,7,1,145.066,0.63,0.436,-10.218,0.433,0.172,0,0.429,0.691,4
6ku4gCfjdxmYpajNONAciN,Family Feud,251413,1,1,165.984,0.543,0.721,-6.805,0.317,0.17,1.06E-06,0.59,0.499,4
6OWWqa9djD3ocOc8huwoHv,Family Not A Group,188813,2,1,177.818,0.873,0.775,-4.733,0.254,0.0404,0,0.0868,0.449,4
5G9YQJDBPNLWNfWVWB3QeI,Family Ties,222560,1,1,140.944,0.6,0.577,-8.17,0.259,0.128,0,0.287,0.131,4
2puVX10ALOj5CaqkmXShld,Famous,419130,11,0,138.004,0.68,0.756,-6.469,0.0798,0.011,0.606,0.166,0.339,4
5Ltdwf2pTwcKdSwSFsOcbg,Famous,306000,1,1,146.013,0.747,0.93,-7.424,0.0762,0.00607,0.394,0.351,0.114,4
19cjYkdG7B9aKoL50DvetP,Famous,238452,11,0,154.958,0.536,0.932,-4.367,0.0839,0.0188,0.000568,0.364,0.117,4
0iacTXhIesaUMVLiDsBMIJ,Famous,200987,6,1,155.806,0.562,0.298,-9.523,0.0862,0.686,0,0.388,0.577,3
19a3JfW8BQwqHWUMbcqSx8,Famous,196040,6,1,173.935,0.465,0.735,-3.715,0.117,0.0711,0,0.0975,0.409,4
19HA9J80qZfIkAnp2g8N2S,Famous,234280,9,0,173.986,0.779,0.597,-9.652,0.434,0.723,4.47E-05,0.0508,0.646,4
2BsaECzKFhYT81E0uVZEv4,Famous,196280,6,1,174.064,0.363,0.745,-3.705,0.185,0.0487,0,0.119,0.481,4
5oL4FdbfTV9lgqWZbRRbSB,Famous,141729,5,1,166.196,0.76,0.398,-7.296,0.404,0.0501,0,0.107,0.429,4
7Ml1vXT6LaH34jVBGYygWY,Famous,196293,6,0,130.084,0.406,0.932,-3.386,0.0936,6.13E-05,0,0.053,0.29,4
4tYpkgBjxxin7SiUBW0Rtq,Famous (I'm The One) (feat. Yo Gotti & DeJ Loaf),205333,11,0,177.432,0.432,0.612,-8.846,0.211,0.00185,0,0.308,0.253,4
1GHU4BsvvhKVCL01DG70Mp,Famous Excuses,62213,5,0,137.262,0.351,0.288,-12.569,0.0437,0.501,2.34E-05,0.0706,0.331,4
35Xf2ABjPzUXKz19akd7Jj,Famous Hoes,135460,4,0,81.481,0.732,0.627,-5.693,0.161,0.346,0,0.261,0.332,4
2d6m2F4I7wCuAKtSsdhh83,Famous Last Words,299227,2,0,122.252,0.467,0.883,-3.679,0.106,0.000321,0.000152,0.125,0.309,4
7FVfJ9o7NKcLNXPBx8GJB4,Fancy,382531,11,1,128.001,0.807,0.739,-8.704,0.0674,0.000721,0.925,0.139,0.664,4
3oiMJQAWVaxSubJ7b2VUtX,Fancy,199938,10,0,189.962,0.912,0.716,-4.141,0.0697,0.0904,0,0.0491,0.377,4
6WnYONkaYOchkMXUz0Eu0W,Fancy Clown,115827,8,1,180.584,0.537,0.753,-9.441,0.35,0.328,1.52E-05,0.368,0.693,4
0tTGyrnK34s9sHXA6uTUs0,Fancy Free,275146,0,1,172.017,0.511,0.872,-6.852,0.036,0.179,0.895,0.0902,0.268,4
5yo282jkzEysfkMP98Fqj5,Fandango - Original Mix,285517,8,0,174.044,0.553,0.732,-5.024,0.0694,0.00411,0.797,0.183,0.274,4
6l4qV9VNeCOesvcLPJMO9y,Faneto,206655,1,0,144.186,0.849,0.755,-7.399,0.363,0.346,0,0.0564,0.393,4
4Yt4jOTZExnjcrMrN0rGi0,Fangirl (feat. Gab3),126480,2,1,152.906,0.483,0.557,-7.372,0.0709,0.00175,0,0.115,0.267,4
3Hfg1wjFu8qogVTqbAuaTt,Fantasee,332598,1,1,127.01,0.806,0.679,-12.196,0.0529,3.27E-05,0.931,0.101,0.173,4
3XN8pSN4Ax0dIuFhBhz4lP,Fantasie,207055,0,1,173.903,0.6,0.798,-5.698,0.188,0.28,0,0.11,0.385,4
1NIVJaSiRrEG9Jlqd8Xd5B,Fantasies - DJ Edit,289004,5,0,149.953,0.577,0.907,-4.976,0.0872,0.00957,2.69E-05,0.281,0.371,4
5laArwLKVo2X1n8k9sRzPc,Fantastic Disaster,471892,7,1,148.027,0.622,0.921,-5.47,0.051,7.34E-05,0.802,0.909,0.357,3
699SsriCDdiY6UQH0V3A6i,Fantasy,208274,10,0,126.023,0.807,0.993,-6.198,0.0575,0.000261,0.921,0.0342,0.838,4
3BJFimO74uT7aWW3xYW7JF,Fantasy,439412,11,0,136.026,0.65,0.904,-8.454,0.0414,0.000329,0.803,0.305,0.112,4
2mXPIzijvpkBmmD3s119de,Fantasy,207909,4,0,149.698,0.436,0.61,-6.375,0.091,0.623,2.14E-05,0.124,0.0971,4
6tpVhAXp2UtzGB3tx4r0LA,fantasy,188414,11,0,160.08,0.527,0.875,-4.908,0.0493,1.09E-05,0.907,0.592,0.141,4
0PQJKUCAMirniYiHZ4XRlb,Fantasy (feat. Sutton),230609,0,0,115.051,0.689,0.771,-5.646,0.332,0.0436,0,0.134,0.54,4
1VgVwchzWdl7vJc3kPjnSM,Fantasy Is Part of Reality - Original Mix,568889,11,0,134.978,0.706,0.895,-7.18,0.0452,0.000301,0.813,0.203,0.423,4
3mnhlbftFhh7i3YBRkjZ07,Fantasy Or Reality,342693,4,1,149.994,0.652,0.802,-6.937,0.0579,0.0407,0.00905,0.0593,0.191,4
6oKE1l5iTOQwRZZfkmWado,Fantome (ASOT 844),157414,11,0,134.18,0.35,0.98,-7.324,0.0449,1.63E-05,0.956,0.244,0.106,4
0X6FcOUpLvpgRRCZNu9uYN,FAR (feat. Young Thug),179400,6,0,149.683,0.507,0.576,-10.001,0.319,0.23,0,0.11,0.437,4
2wT8EW5z0PPSK41kek7Fak,FAR (feat. Young Thug),179400,6,0,149.683,0.507,0.576,-10.001,0.319,0.23,0,0.11,0.437,4
1koqt9X58sIMkXlGCNOOJe,Far Away,385200,11,0,128.002,0.802,0.644,-8.582,0.0519,0.00879,0.902,0.109,0.0336,4
1U7bEnTih7Ct633xBk0Vsc,Far Away,234965,6,0,143.014,0.642,0.946,-8.573,0.0608,0.0166,0.881,0.344,0.297,4
48mbw6rQjCQNzUUoe1N8Jp,Far Away,172759,9,0,149.981,0.331,0.82,-5.594,0.0719,0.0101,1.05E-06,0.102,0.501,4
2FkRM8aeAVIm1ZuQ9ilQoO,FAR AWAY,140871,8,1,165.952,0.572,0.848,-5.741,0.0349,0.00699,0,0.118,0.544,4
5zeELh7hoKFHuQDIaBzCbv,Far Away,207867,8,1,183.978,0.645,0.689,-6.102,0.0485,0.248,0,0.131,0.567,4
10nbIPV2SRLqEjIpvS8CVb,"Far Away (feat. Kirk Knight, Meechy Darko, Erick The Architect & Nyck Caution)",188040,11,0,194.026,0.768,0.648,-6.042,0.188,0.045,2.90E-05,0.113,0.358,4
7Eb1z9OJQjMqu2XEoZ0xEO,Far Away from Me,217500,6,0,159.94,0.554,0.806,-6.148,0.163,0.000323,0.76,0.107,0.336,4
4yaA0P1V4jUSdaorFrqyPS,Far Cry,154000,4,0,125.893,0.606,0.316,-12.638,0.0716,0.693,0.668,0.108,0.058,4
3AmCXyxhE4dmvvk52WXngi,Far Fetched,243288,0,1,176,0.703,0.969,-0.132,0.191,0.00174,0.719,0.122,0.456,4
5qXraNwRpKY4BPRoTJF34L,Far From Here,199227,9,1,159.915,0.385,0.959,-5.114,0.102,0.000254,8.10E-05,0.0957,0.408,4
5oF9otMljakVcZ54CFBQa2,Far From Home,348179,4,0,174.977,0.584,0.919,-3.986,0.0545,0.00215,0.709,0.0805,0.365,4
52v89iK1cIt2RaIq08RVJk,Far From Home - Craig Connelly Remix,238261,1,0,137.98,0.447,0.995,-4.184,0.11,0.00032,0.226,0.212,0.21,4
3JYLh7DKWZfm4dRudeWE36,Far From Home - Radio Edit,183604,2,1,150.021,0.445,0.931,-5.624,0.031,0.00247,0.00401,0.33,0.402,4
3fWZ91pKDjK7ZU2hkWnB9D,Far from Home - Thomas Schumacher Remix,430763,2,1,128.017,0.671,0.812,-10.342,0.0577,0.00434,0.871,0.0931,0.057,4
6lJjwLizvkLEyGaQyfgSoD,Far From Reality - Original Mix,334429,5,0,149.964,0.547,0.863,-5.804,0.0501,0.00436,0.452,0.0871,0.411,4
6RiMRVxOiEYd4QSu1cxrls,Far Gone (feat. Lil Baby),236587,1,1,140.085,0.926,0.444,-9.024,0.254,0.206,0,0.124,0.389,4
2TbQOKDTGrg3ppGkO3gltX,Far Nearer,410578,0,1,126.975,0.61,0.426,-11.538,0.147,0.493,0.854,0.108,0.33,4
43b7hf6pQItY8ITakZI3PN,Faraway,195925,7,0,195.628,0.58,0.514,-8.05,0.0538,0.307,0,0.0923,0.0959,4
2uXSIS81Q5giQw75wrRths,Farine & Co,395989,0,1,148.033,0.701,0.96,-5.199,0.0548,3.22E-05,0.784,0.347,0.155,3
591gGrAs3mYodHyJGHXyQ6,Farther,238180,11,0,144.978,0.559,0.973,-3.728,0.138,0.00741,0.0384,0.96,0.448,4
4EDmwV0cTLJ31s9sLQ1x2p,Fashion (feat. Rich The Kid),208598,4,0,142.988,0.726,0.225,-19.72,0.0588,0.00351,0,0.0655,0.17,4
0O3TAouZE4vL9dM5SyxgvH,Fashion Killa,236280,11,1,139.969,0.801,0.819,-5.189,0.158,0.292,0,0.515,0.811,4
5JUufCEin0aXyFLXCzJbUL,Fashionably Late,213371,8,1,106.973,0.675,0.97,-2.164,0.0613,0.00777,0,0.331,0.568,4
5qsi0WVBmDWetUpTH0sNIL,Fast,144000,7,0,200.126,0.877,0.502,-10.267,0.219,0.162,0.012,0.103,0.541,4
6MjNilJCVKJq0LfFvo5jWJ,Fast,208518,1,0,169.96,0.623,0.608,-5.937,0.0434,0.426,0,0.105,0.263,4
2xKQj6P0TgxBVaRiojP2s2,fast (Remix) [feat. Offset & A Boogie Wit da Hoodie],160063,7,0,200.108,0.821,0.684,-5.931,0.333,0.343,1.58E-06,0.234,0.744,4
5qlgXR8gMj5z0Z095xcJys,Fast Forward,356359,9,1,129.997,0.742,0.836,-7.055,0.0648,0.03,0.939,0.112,0.0387,3
2cicnUou0CmpmijEnsyJap,Fast Forward,393555,11,0,140.027,0.668,0.739,-8.182,0.0843,0.000427,0.845,0.466,0.349,4
2c5Isyd07hWsl7AQia2Dig,Fast Lane,249560,1,1,119.149,0.615,0.871,-3.804,0.281,0.0388,0,0.246,0.338,5
6cTLMb7FncAoQNMUZPFrCT,Fast Lane,249475,1,1,115.913,0.614,0.868,-3.833,0.28,0.0484,0,0.231,0.361,5
4DmvCL3fHVXtEFiGg1lYwa,Fast Life,266000,7,0,146.973,0.496,0.938,-5.905,0.0777,0.00911,0.308,0.169,0.0736,4
5GICOx987WfpB8j9w0YlKN,FASTER,186347,2,1,122.377,0.659,0.911,-5.374,0.422,0.118,0,0.0972,0.785,3
4sIsmihFpJjvFYXeFw4JEA,Faster 'N Further - Bass Modulators KrisKros Edit,243040,9,0,149.988,0.516,0.994,-2.991,0.102,0.00357,0.0163,0.436,0.341,4
7wqM6qMBCaxRm4hetbi1AV,Faster 'n Further - Radio Edit,209625,11,0,149.977,0.545,0.988,-5.053,0.165,0.0293,0.225,0.222,0.268,4
2lLt0PiwdXf8NLFoPuHeda,Faster than Light,213943,9,1,174.023,0.431,0.942,-2.066,0.0397,0.000107,0.88,0.407,0.242,4
49cijK9XPoLkes65oUhnbH,Faster Than Time,200000,1,1,150.506,0.313,0.884,-3.54,0.0564,0.00237,0,0.299,0.122,4
4DLtFH4BB0PuFEDZpYsHYD,Fat Camp (feat. Kevin Pouya),216059,1,0,130.061,0.852,0.646,-5.739,0.163,0.0149,0,0.256,0.19,4
2YZmq07tIz6opZ336YIpwO,Fat Faded Fuck Face,241630,4,1,128.024,0.837,0.328,-12.187,0.487,0.303,0,0.0935,0.172,4
6YWRFbfjjKz8k3t3odrT0E,"Fat Hoes (feat. SDot Braddy, Germ & $uicideBoy$)",200727,9,1,220.036,0.892,0.843,-3.774,0.275,0.19,0,0.084,0.435,4
4dzOxPZFYX77xpMwv4EhnO,Fat Lip,178267,9,1,196.444,0.405,0.91,-5.234,0.128,0.000499,0,0.0739,0.641,4
4KacUpvbA3Mfo05gttTjhN,Fat Lip,178267,9,1,196.505,0.402,0.914,-5.215,0.142,0.000579,0,0.065,0.626,4
2O7JekyL2qIMLgNEXP4nIq,Fata Morgana,490588,1,1,136.005,0.416,0.915,-6.161,0.0536,0.0064,0.82,0.143,0.0327,4
6eEe6HemHWgKJAuZmjIohn,Fatal Recovery,386520,4,0,127.997,0.729,0.925,-6.741,0.0701,0.00087,0.834,0.689,0.0363,4
2n3jceL91dwal2IjV09aqW,Fatality,247851,6,0,140.074,0.474,0.883,-6.084,0.0685,0.00124,0.0997,0.236,0.236,4
3cGePBlvn6CXCqSls8m0JC,Fatality,160731,2,1,140.019,0.657,0.591,-11.161,0.463,0.275,0,0.307,0.352,4
3fAT2VocTbf4eIW3IRB0qZ,Fatality,107520,10,0,125.044,0.743,0.97,1.166,0.241,0.202,5.03E-06,0.655,0.484,4
3lLNu4x5infXM87F3Otu6X,Fatality - Edit,194000,4,1,149.931,0.509,0.974,-2.782,0.287,0.0395,7.71E-06,0.276,0.112,4
4oeVVqVTAqQ5MhjhkybYa1,Fatboy,324249,9,0,123.993,0.84,0.522,-7.217,0.0505,0.00898,0.647,0.0804,0.65,4
1N97JPhqKIQzj9w5jwosaV,Fate,243934,6,0,121.996,0.426,0.963,-5.373,0.0851,0.00545,0.773,0.371,0.0392,4
6pd3Lo4m8k9ydJZoDCGbGJ,Fate,208853,10,0,171.713,0.589,0.489,-15.06,0.0644,0.653,0.903,0.0942,0.043,4
4Za0FaThncDV4OofI0zXud,Fate - VIP,187043,2,1,144.977,0.68,0.983,-1.092,0.186,0.0117,0.0429,0.108,0.609,4
2cbRnZX9js9SnHVgoFTi6W,Fate and Fortune,244966,11,0,145.009,0.776,0.984,-2.466,0.22,0.115,0.0031,0.086,0.221,4
6IOIhSUgsgCGjgh6jiFJ4E,Fate Of The Fearless,205226,1,0,154.928,0.344,0.925,-4.295,0.133,0.00673,0.000221,0.139,0.0759,4
6o7qNqyvmLnVq2aAt9fUb3,Fate of the Fearless,205226,1,0,154.928,0.344,0.925,-4.295,0.133,0.00673,0.000221,0.139,0.0759,4
2UgHaWrsboUb2cb80zVmdX,Fate Or Fortune (Qlimax 2012 Anthem),396513,11,0,149.826,0.298,0.902,-4.049,0.194,0.00615,0.0556,0.563,0.373,4
3dojppvMMCiHFcJh2NsOj3,Father Soul,348276,10,0,174.008,0.548,0.952,-3.021,0.0324,0.000185,0.541,0.462,0.552,4
1947qHiGxQpqleCxLphoOH,Father Stretch My Hands Pt. 1,135920,7,1,113.088,0.712,0.57,-4.386,0.0564,0.135,1.48E-06,0.544,0.37,4
3fQGCDMqkvMiUOPYTfVsgG,FatherTime,101512,5,1,151.979,0.786,0.371,-11.264,0.0624,0.152,0.74,0.163,0.502,4
6jXyQY0elpXU92s1SsL6zU,Fathoms,310951,1,1,173.037,0.706,0.925,-2.657,0.0884,0.0144,0.625,0.0941,0.339,4
27GALBsVfptARM8A77Cq3t,fatigue,310720,7,1,112.021,0.518,0.546,-8.439,0.0373,0.0394,0.895,0.0852,0.039,4
2I54r3PnfLO7vjfQ9BStCB,fatigue,310720,7,1,112.021,0.518,0.546,-8.439,0.0373,0.0394,0.895,0.0852,0.039,4
3Tkbhfh9IeSd9n7RCDaymM,Fatso - VIP,298031,5,0,173.993,0.49,0.952,-3.29,0.0981,0.000905,0.904,0.0567,0.08,4
7KKW3MSfqCCai76gKSZEco,Faucet,187747,10,1,146.022,0.681,0.265,-11.691,0.245,0.196,0.0822,0.126,0.178,4
1ThmUihH9dF8EV08ku5AXN,Faucet Failure,145627,10,0,199.986,0.935,0.552,-9.373,0.335,0.111,0,0.0952,0.615,4
4KhRVdfbbkX8RErE9XHf8O,Fault Lines - 2nd Phase Remix,364120,1,1,128.002,0.717,0.826,-8.486,0.0631,0.111,0.836,0.108,0.117,4
5UKBzOkvmdAUYLZBEb5TGB,Faust Road,118387,3,0,119.936,0.92,0.439,-8.166,0.0674,0.0469,0.0232,0.135,0.679,4
6QfIzJJ4N6JAOisCusxWgV,Favorite,242947,4,0,206.162,0.67,0.57,-7.219,0.0405,0.556,7.51E-05,0.0888,0.058,4
4dNwzB7yuTf8jSYZSlok7C,Favorite Colors (feat. Kyle),138960,1,1,127.837,0.745,0.668,-8.682,0.287,0.703,0.000127,0.0907,0.338,4
3CtnIbw6ZDIDp3FL6ZQYe3,Favorite Ni**a,124835,7,0,142.064,0.641,0.571,-7.772,0.768,0.133,0,0.516,0.426,4
2ECjGAr1U1jUZ5Rp3Bx49v,Favorite Record,203413,2,1,127.036,0.662,0.941,-3.679,0.0511,0.00809,0.275,0.774,0.664,4
1sFstGV1Z3Aw5TDFCiT7vK,Favorite Song,185062,1,1,155.918,0.725,0.601,-9.03,0.377,0.0321,0,0.0504,0.811,4
0F4tIBbH1J6KE2LIaFirq8,Faye,213380,10,0,149.99,0.567,0.762,-4.927,0.0358,0.105,2.86E-06,0.0849,0.475,4
2BoeDIEzoS9diuyaqqVaDh,Faygo Dreams,171907,6,1,137.033,0.748,0.66,-4.704,0.0487,0.224,0.053,0.101,0.328,4
1R28m5eWk1EV9FQ3puWrUp,Fazers,197133,2,1,181.128,0.423,0.965,-2.011,0.166,0.0105,1.01E-05,0.234,0.719,4
2fP8na7DF7yTad97eEJ6pZ,Fbgm,129571,4,1,163.024,0.762,0.976,-3.576,0.237,0.482,0,0.1,0.813,4
14F8vYyRgRBXpuqztpqeBI,FCK,206000,1,0,160.018,0.728,0.956,-2.232,0.188,0.378,0,0.155,0.67,4
07HKa7kTBxRe1niXu4BtIh,Fck The Average,251613,5,0,154.955,0.529,0.972,-2.637,0.22,0.263,0,0.401,0.255,4
6Z3qMV9E3UPSSmt1s5DKnG,FDD,169424,7,1,160.055,0.769,0.541,-6.065,0.0413,0.423,0.00064,0.101,0.439,4
2g9y70MQdxNqKbyBCX6tlp,Fe Fi Fo Fum,284817,7,1,150.117,0.531,0.961,-4.652,0.233,0.000134,0.157,0.124,0.117,4
0686bVGxjLbxRqvEiqkyAr,Fear,195208,9,1,150.076,0.483,0.746,-6.684,0.196,0.529,0.0147,0.325,0.256,4
2ZgLM7JpaOsUBSQBlYIk28,Fear,240562,0,1,123.885,0.36,0.536,-8.758,0.0393,0.0162,0.0395,0.0514,0.078,4
39qpLST0fIFS8sX2WuT06B,Fear,193103,6,0,173.989,0.492,0.956,-3.958,0.0798,0.0999,0.897,0.0749,0.345,4
56lvSzB50vLnExGz0XAc4B,Fear,140500,7,1,177.72,0.353,0.71,-6.122,0.037,0.00023,0.699,0.615,0.0399,4
7nvLZvKMnmIirc6lWoMwtS,fear,161460,2,1,220.052,0.668,0.902,-7.987,0.0514,0.0342,0.799,0.0727,0.181,4
6rxoR1b3n0SslaaF6dxU8U,Fear & Death,229322,1,1,118.081,0.717,0.798,-6.437,0.266,0.171,0,0.149,0.371,4
5DOr2W0VRHsMOZLQ7vi1wi,Fear And Dark,233600,0,0,150.036,0.554,0.821,-5.666,0.0315,0.0091,0.138,0.151,0.285,4
5MXizR0CLthExoWlzERLsF,Fear Factor,129334,1,1,168.822,0.771,0.494,-6.045,0.168,0.000555,0,0.113,0.226,4
7LFaFad4d6LhYt7gaX2H2S,Fear Is the Mind Killer,153018,10,1,119.919,0.557,0.828,-3.317,0.0978,0.0196,0.321,0.137,0.278,4
0C9TwuImAsR1db0UNxX3KN,Fear Is The Mindkiller - Original Mix,412941,9,1,136.007,0.696,0.858,-8.919,0.0858,0.0187,0.705,0.672,0.141,4
0ORyPS6mdiFcAzBNY8BcAS,Fear Is The Mindkiller - Rinkadink Remix,455294,7,1,136.017,0.67,0.924,-8.19,0.0572,0.217,0.786,0.413,0.395,4
4wCR3ua8yiGQEttUGbbTyY,Fear Me,241655,9,1,144.901,0.488,0.979,-2.058,0.414,0.00108,0.000306,0.302,0.0818,4
5jK9n93332HVxPJQoD7I9E,Fear None,173061,8,1,150.114,0.746,0.614,-6.61,0.174,0.023,0.00138,0.604,0.433,4
7HgjeVYNwDkmI4vGFMGdzT,Fear Of An Extra Planet - Blackout,454098,7,1,123.002,0.795,0.505,-11.185,0.0514,1.17E-05,0.787,0.107,0.0366,3
2nIKaSGeNybfwqFY3c6zH2,Fear the Beast,188813,6,1,116.998,0.894,0.458,-10.707,0.0393,0.0394,1.11E-06,0.0989,0.587,4
6PRqZw8FjaEU2KaNlkDaQG,Fear the Wrath of God,141022,6,1,198.108,0.292,0.96,-0.917,0.436,0.0723,0,0.581,0.197,3
53WT9g7tD3ztSciSj2qQVt,Fear What You Don't Understand - Original Mix,343358,6,1,136.969,0.676,0.943,-7.193,0.121,0.00111,0.807,0.913,0.694,4
1UC56OxGPJfL6b0V6Uocmj,FEAR!,315089,8,1,115.304,0.249,0.909,-1.078,0.0888,0.00957,3.92E-06,0.0797,0.15,4
23luOrEVHMfoX0AhfbQuS6,FEAR.,460573,1,1,150.414,0.588,0.479,-7.039,0.281,0.604,7.20E-06,0.527,0.434,4
2EdisV3g6tcYVpTO9Ej5cW,Fearless,253807,4,0,174.042,0.473,0.918,-2.119,0.0558,0.0103,0.483,0.156,0.0779,4
6CLLUjyPoBttw36tzpGhJJ,Fearless,140156,1,1,140.099,0.774,0.668,-6.79,0.316,0.137,0,0.424,0.507,4
6PH57Voh684VJDs1jDGCp9,Fears,291817,7,1,129.981,0.421,0.948,-4.437,0.0351,0.00407,0.942,0.132,0.173,4
2ej1A2Ze6P2EOW7KfIosZR,Feather (feat. Cise Starr & Akin from CYNE),175360,10,0,180.598,0.565,0.749,-6.629,0.0769,0.655,0.432,0.106,0.881,4
3i3wIZdyegivXRzU9It3cu,Featherfall - Rameses B Remix,306207,5,0,173.99,0.567,0.9,-5.966,0.0499,0.0251,0.665,0.133,0.08,4
5p9y6D9lRAaYcJ7hzKmjrq,Featherweight,230345,11,1,174.034,0.411,0.931,-3.25,0.0454,0.00308,0.273,0.157,0.104,4
37cMmAtAu3LSsgaNAFJQg6,Feathery Crest,301038,4,0,170.104,0.568,0.769,-5.352,0.0614,0.00115,0.887,0.654,0.242,4
0BV0AYGLVlu2SdjN3J9twp,Fed Up,151625,8,1,115.058,0.849,0.758,-7.498,0.256,0.499,0.695,0.147,0.0684,4
0PIhZHuUMkxYIueyOJ9rSh,Fed Up,160084,10,1,141.932,0.742,0.844,-6.044,0.227,0.28,0,0.117,0.372,4
